id,name,website_url,x,y,category_id,year_founded,total_funding,hq_country,hq_city,contact_person,description,user_group
s725,Jade Rise,https://jade-rise.io,340.6,551,float-3,2022,14790855,USA,Paris,Blake White,Jade Rise provides innovative solutions for modern businesses. Our platform helps companies streamline operations and drive growth. Trusted by teams worldwide.,Consumer
s726,Atlas Go,https://atlas-go.io,251.4,801.8,float-3,2019,73959082,USA,Paris,Robin Lee,Atlas Go provides innovative solutions for modern businesses. Our platform helps companies streamline operations and drive growth. Trusted by teams worldwide.,SMB
s727,Nexus Bridge,https://nexus-bridge.io,281.7,768,float-4,2023,26089442,USA,Paris,Alex Garcia,Nexus Bridge provides innovative solutions for modern businesses. Our platform helps companies streamline operations and drive growth. Trusted by teams worldwide.,Developer
s728,Mint Zone,https://mint-zone.io,175.6,0.7,float-4,2018,2674921,Singapore,Philadelphia,Jordan Miller,Mint Zone provides innovative solutions for modern businesses. Our platform helps companies streamline operations and drive growth. Trusted by teams worldwide.,Developer
s729,Mint Signal,https://mint-signal.io,128.4,248.2,float-5,2022,126622338,USA,Chicago,Jamie Miller,Mint Signal provides innovative solutions for modern businesses. Our platform helps companies streamline operations and drive growth. Trusted by teams worldwide.,Developer
s730,Nova Sync,https://nova-sync.io,29.5,500.9,float-5,2019,210263164,Germany,London,Finley Jackson,Nova Sync provides innovative solutions for modern businesses. Our platform helps companies streamline operations and drive growth. Trusted by teams worldwide.,Consumer
s731,Vertex Flow,https://vertex-flow.io,475.4,632,float-6,2021,652499,Australia,Berlin,Jordan Wilson,Vertex Flow provides innovative solutions for modern businesses. Our platform helps companies streamline operations and drive growth. Trusted by teams worldwide.,Developer
s732,Xylo Tide,https://xylo-tide.io,111.6,101.9,float-6,2016,14618983,Singapore,Portland,Sam Rodriguez,Xylo Tide provides innovative solutions for modern businesses. Our platform helps companies streamline operations and drive growth. Trusted by teams worldwide.,Enterprise
s733,Quantum Base,https://quantum-base.io,419.1,629.6,float-7,2016,2331369,Netherlands,Miami,Casey Smith,Quantum Base provides innovative solutions for modern businesses. Our platform helps companies streamline operations and drive growth. Trusted by teams worldwide.,Enterprise
s734,Spark One,https://spark-one.io,888.7,60.1,float-7,2021,63806204,USA,Austin,Avery Martinez,Spark One provides innovative solutions for modern businesses. Our platform helps companies streamline operations and drive growth. Trusted by teams worldwide.,Developer
s735,Terra AI,https://terra-ai.io,184.1,364.9,float-8,2022,2848459,Israel,Los Angeles,Emery Rodriguez,Terra AI provides innovative solutions for modern businesses. Our platform helps companies streamline operations and drive growth. Trusted by teams worldwide.,Developer
s736,Kite Forge,https://kite-forge.io,124.7,367,float-8,2023,106727514,USA,Amsterdam,Robin Jackson,Kite Forge provides innovative solutions for modern businesses. Our platform helps companies streamline operations and drive growth. Trusted by teams worldwide.,Enterprise
s737,Umbra Stack,https://umbra-stack.io,39.7,158.6,float-9,2020,612136,UK,San Diego,Jordan Williams,Umbra Stack provides innovative solutions for modern businesses. Our platform helps companies streamline operations and drive growth. Trusted by teams worldwide.,Consumer
s738,Ember 360,https://ember-360.io,400.4,699.6,float-9,2023,2171825,Israel,Portland,Sam Smith,Ember 360 provides innovative solutions for modern businesses. Our platform helps companies streamline operations and drive growth. Trusted by teams worldwide.,Developer
s739,Nova Stack,https://nova-stack.io,106.4,697.5,float-10,2023,1616824,UK,Los Angeles,Quinn Anderson,Nova Stack provides innovative solutions for modern businesses. Our platform helps companies streamline operations and drive growth. Trusted by teams worldwide.,Developer
s740,Lattice Code,https://lattice-code.io,715.1,831.2,float-10,2017,2738643,USA,Singapore,Quinn Brown,Lattice Code provides innovative solutions for modern businesses. Our platform helps companies streamline operations and drive growth. Trusted by teams worldwide.,Developer
s741,Flow Bridge,https://flow-bridge.io,105.5,842.2,float-11,2023,29557895,USA,Boston,Avery Smith,Flow Bridge provides innovative solutions for modern businesses. Our platform helps companies streamline operations and drive growth. Trusted by teams worldwide.,Consumer
s742,Sync Go,https://sync-go.io,718.1,67.4,float-11,2017,5884918,USA,Chicago,Chris Thompson,Sync Go provides innovative solutions for modern businesses. Our platform helps companies streamline operations and drive growth. Trusted by teams worldwide.,SMB
s743,Nexus IQ,https://nexus-iq.io,168.6,23.7,float-12,2021,24035812,USA,Chicago,Chris Garcia,Nexus IQ provides innovative solutions for modern businesses. Our platform helps companies streamline operations and drive growth. Trusted by teams worldwide.,Developer
s744,Spark Node,https://spark-node.io,855,845.9,float-12,2016,414611,USA,Toronto,Cameron Thomas,Spark Node provides innovative solutions for modern businesses. Our platform helps companies streamline operations and drive growth. Trusted by teams worldwide.,Consumer
s745,Jade Plus,https://jade-plus.io,68.5,592.5,float-13,2018,1548714,USA,Miami,Pat Wilson,Jade Plus provides innovative solutions for modern businesses. Our platform helps companies streamline operations and drive growth. Trusted by teams worldwide.,Developer
s746,Forge Beam,https://forge-beam.io,852.3,657.9,float-13,2018,37331347,USA,Tel Aviv,Jordan Johnson,Forge Beam provides innovative solutions for modern businesses. Our platform helps companies streamline operations and drive growth. Trusted by teams worldwide.,Consumer
s747,Vertex Cloud,https://vertex-cloud.io,534.8,418.4,float-14,2021,33439132,Canada,Toronto,Finley Smith,Vertex Cloud provides innovative solutions for modern businesses. Our platform helps companies streamline operations and drive growth. Trusted by teams worldwide.,Enterprise
s748,Zenith Nexus,https://zenith-nexus.io,295.1,896,float-14,2017,17133086,USA,San Diego,Chris Martinez,Zenith Nexus provides innovative solutions for modern businesses. Our platform helps companies streamline operations and drive growth. Trusted by teams worldwide.,Developer
s749,Jade Wise,https://jade-wise.io,889.4,417.7,float-15,2022,10350026,USA,Portland,Quinn Miller,Jade Wise provides innovative solutions for modern businesses. Our platform helps companies streamline operations and drive growth. Trusted by teams worldwide.,Consumer
s750,Prism Rise,https://prism-rise.io,503.3,146.7,float-15,2017,32141764,USA,London,Avery Jackson,Prism Rise provides innovative solutions for modern businesses. Our platform helps companies streamline operations and drive growth. Trusted by teams worldwide.,Consumer
s751,Haven Pulse,https://haven-pulse.io,544.5,114.1,float-16,2017,5234412,USA,Denver,Taylor Johnson,Haven Pulse provides innovative solutions for modern businesses. Our platform helps companies streamline operations and drive growth. Trusted by teams worldwide.,Developer
s752,Lattice OS,https://lattice-os.io,161,639.3,float-16,2022,9914064,Germany,Toronto,Drew Williams,Lattice OS provides innovative solutions for modern businesses. Our platform helps companies streamline operations and drive growth. Trusted by teams worldwide.,Enterprise
s753,Yield Rise,https://yield-rise.io,794,655.2,float-17,2019,221334106,USA,Sydney,Finley White,Yield Rise provides innovative solutions for modern businesses. Our platform helps companies streamline operations and drive growth. Trusted by teams worldwide.,SMB
s754,Flux Pulse,https://flux-pulse.io,462,47.9,float-17,2021,25553932,USA,Paris,Jamie White,Flux Pulse provides innovative solutions for modern businesses. Our platform helps companies streamline operations and drive growth. Trusted by teams worldwide.,Developer
s755,Forge OS,https://forge-os.io,168.4,6.5,float-18,2019,71011277,USA,Denver,Alex White,Forge OS provides innovative solutions for modern businesses. Our platform helps companies streamline operations and drive growth. Trusted by teams worldwide.,Consumer
s756,Echo Nexus,https://echo-nexus.io,192,154.8,float-18,2022,14308138,USA,Atlanta,Drew Thomas,Echo Nexus provides innovative solutions for modern businesses. Our platform helps companies streamline operations and drive growth. Trusted by teams worldwide.,Enterprise
s757,Acme Edge,https://acme-edge.io,79,380.5,float-19,2018,1768434,Australia,San Diego,Jordan Jackson,Acme Edge provides innovative solutions for modern businesses. Our platform helps companies streamline operations and drive growth. Trusted by teams worldwide.,Enterprise
s758,Sync Lite,https://sync-lite.io,805.1,886.6,float-19,2021,78510624,USA,Tel Aviv,Chris Lee,Sync Lite provides innovative solutions for modern businesses. Our platform helps companies streamline operations and drive growth. Trusted by teams worldwide.,SMB
s759,Atlas X,https://atlas-x.io,455.5,888,float-20,2022,84827060,USA,Atlanta,Alex Smith,Atlas X provides innovative solutions for modern businesses. Our platform helps companies streamline operations and drive growth. Trusted by teams worldwide.,SMB
s760,Bolt View,https://bolt-view.io,86.3,876.5,float-20,2020,359951,USA,Atlanta,Dakota Martinez,Bolt View provides innovative solutions for modern businesses. Our platform helps companies streamline operations and drive growth. Trusted by teams worldwide.,Consumer
s761,Echo Max,https://echo-max.io,300.9,858.9,float-21,2023,56758012,France,Sydney,Drew Martin,Echo Max provides innovative solutions for modern businesses. Our platform helps companies streamline operations and drive growth. Trusted by teams worldwide.,Developer
s762,Stride Forge,https://stride-forge.io,887.8,227.7,float-21,2016,610986,USA,Berlin,Chris Thomas,Stride Forge provides innovative solutions for modern businesses. Our platform helps companies streamline operations and drive growth. Trusted by teams worldwide.,Consumer
s763,Xylo Quest,https://xylo-quest.io,831,647.6,float-22,2017,25426147,Canada,Paris,Pat Moore,Xylo Quest provides innovative solutions for modern businesses. Our platform helps companies streamline operations and drive growth. Trusted by teams worldwide.,Consumer
s764,Terra Quest,https://terra-quest.io,89.2,424.3,float-22,2019,4973528,USA,San Diego,Chris Wilson,Terra Quest provides innovative solutions for modern businesses. Our platform helps companies streamline operations and drive growth. Trusted by teams worldwide.,Enterprise
s765,Smart Max,https://smart-max.io,565.4,382.3,float-23,2020,26620879,Australia,Toronto,Avery White,Smart Max provides innovative solutions for modern businesses. Our platform helps companies streamline operations and drive growth. Trusted by teams worldwide.,SMB
s766,Helix Flow,https://helix-flow.io,748,880.7,float-23,2022,58925293,Netherlands,Paris,Skyler Davis,Helix Flow provides innovative solutions for modern businesses. Our platform helps companies streamline operations and drive growth. Trusted by teams worldwide.,SMB
s767,Crest Wave,https://crest-wave.io,133.1,687.7,float-24,2022,176225488,USA,Boston,Chris Garcia,Crest Wave provides innovative solutions for modern businesses. Our platform helps companies streamline operations and drive growth. Trusted by teams worldwide.,Consumer
s768,Luma Unit,https://luma-unit.io,750.3,93.5,float-24,2023,1058402,USA,Austin,Avery Jones,Luma Unit provides innovative solutions for modern businesses. Our platform helps companies streamline operations and drive growth. Trusted by teams worldwide.,Enterprise
s769,Helix Rise,https://helix-rise.io,383.6,738,float-25,2021,24969141,USA,Paris,Riley Jackson,Helix Rise provides innovative solutions for modern businesses. Our platform helps companies streamline operations and drive growth. Trusted by teams worldwide.,Consumer
s770,Umbra Labs,https://umbra-labs.io,131.4,307.8,float-25,2020,1011900,USA,Boston,Morgan Thomas,Umbra Labs provides innovative solutions for modern businesses. Our platform helps companies streamline operations and drive growth. Trusted by teams worldwide.,Developer
